URL,Etiology,Symptoms
https://www.orthobullets.com/hand/6042/lunotriquetral-ligament-injury-and-visi,"Mechanism
LT ligament injury occurs with
wrist hyperextension or
extension and radial deviation
scaphoid induces the lunate into further flexion while triquetrum extends
VISI Deformity
stands for volar intercalated segment instability
a type of Carpal Instability Dissociative (CID)
caused by advanced injury with injury to
lunotriquetral ligament
dorsal radiotriquetral ligament
volar radiolunate ligament
VISI may occasionally be seen in uninjured wrists in patients with ligamentous laxity
this is in contrast to DISI deformity, which is always a pathologic condition",ulnar sides pain that is worse with pronation and ulnar deviation (power grip)
https://www.orthobullets.com/anatomy/10063/gluteus-minimus,,
https://www.orthobullets.com/knee-and-sports/3093/osteitis-pubis,"Pathophysiology
mechanism
repetitive microtrauma to the pubic symphysis by
sports involving repetitive kicking
sports involving hip repetitive adduction/abduction","vague, ill-defined pain
is anterior pelvic region
worse with activities involving hip adduction/abduction at the anterior pelvis
may have spasms with hip adduction"
https://www.orthobullets.com/anatomy/10074/obturator-externus,,
https://www.orthobullets.com/pediatrics/4010/olecranon-fractures--pediatric,"Pathophysiology
mechanism
fall onto outstretched arm
with
elbow in flexion (most common)
triceps and brachialis tensioning causes a transverse olecranon fracture
elbow in extension
varus/valgus bending forces through the olecranon causes longitudinal fracture lines
varus may lead to associated radial head dislocation
valgus may lead to an associated fracture of the radial neck
direct trauma (least common)
shear force creates anterior tension failure with anterior displacement of the distal fracture and intact posterior periosteum
location
metaphyseal (most common)
physeal
epiphyseal (apophyseal)
intra-articular
extra-articular
Associated conditions
osteogenesis imperfecta
olecranon avulsion fractures are highly suspicious for osteogenesis imperfecta","pain
swelling of posterior elbow
inability to extend elbow"
https://www.orthobullets.com/anatomy/10001/trapezius,,
https://www.orthobullets.com/anatomy/10049/dorsal-interossei,,
https://www.orthobullets.com/pathology/8017/telangiectatic-intramedullary-osteosarcoma,"Genetics
associated with the following mutations
tumor suppressor genes
Rb-1
p53
oncogenes
HER2/neu
c-myc
c-fos","pain
similar in ABC in presentation (must differentiate)
25% present with
pathologic fracture"
https://www.orthobullets.com/anatomy/10054/iliacus,,
https://www.orthobullets.com/basic-science/9088/prophylactic-antibiotics,,
https://www.orthobullets.com/pediatrics/4129/cerebral-palsy--upper-extremity-disorders,"See
Cerebral Palsy General
Characteristic deformities include
shoulder internal rotation contracture
forearm-pronation / elbow flexion deformity
wrist-flexion deformity
thumb-in-palm deformity
finger-flexion deformity
Treatment of upper extremity conditions can be divided into
hygienic procedures
indicated to maintain hygiene in patients with decreased mental and physical function
functional procedures
indicated in patients with voluntary control, IQ of 50-70 or higher, and better sensibility",
https://www.orthobullets.com/hand/6001/motion-of-the-fingers,,
https://www.orthobullets.com/hand/422908/trapezial-fracture,"Pathophysiology
mechanism of injury (trauma)
trapezial body
most common
can result from a variety of mechanisms (see table)
vertical fracture pattern is the most common, resulting from axial loading
May be accompanied by Bennett fracture of first metacarpal
trapezial ridge
fracture-dislocations
Associated conditions
Bennett fracture of base of first metacarpal
Associated with high energy mechanisms and vertical fractures of the trapezial body
fractures of scaphoid, trapezoid, capitate, neighboring metacarpals, and the distal radius (particularly with fracture-dislocations)",
https://www.orthobullets.com/anatomy/10020/triceps-brachii,,
https://www.orthobullets.com/hand/12119/scaphoid-nonunion-advanced-collapse-snac,"Pathophysiology
pathoanatomy
natural history of degenerative changes first occurs at the radioscaphoid area followed by pancarpal / midcarpal arthritis","weakness
reduced grip and pinch strength
stiffness
stiffness with  extension and radial deviation"
https://www.orthobullets.com/spine/2018/subaxial-cervical-vertebral-body-fractures,"Types
compression fracture
characterized by
compressive failure of anterior vertebral body without disruption of posterior body cortex and without retropulsion into canal
often associated with posterior ligamentous injury
burst fracture
characterized by
fracture extension through posterior cortex with retropulsion into the spinal canal
often associated with posterior ligamentous injury
prognosis
often associated with complete and incompete spinal cord injury
treatment
unstable and usually requires surgery
flexion teardrop fracture
characterized by
anterior column failure in flexion/compression
posterior portion of vertebra retropulsed posteriorly
posterior column failure in tension
larger anterior lip fragments may be called 'quadrangular fractures'
prognosis
associated with SCI
treatment
unstable and usually requires surgery
extension teardrop avulsion fracture
characterized by
small fleck of bone is avulsed of anterior endplate
usually occur at C2
must differentiate from a true teardrop fracture
mechanism
extension
prognosis
stable injury pattern and not associated with SCI
treatment
cervical collar",
https://www.orthobullets.com/shoulder-and-elbow/3070/deltoid-rupture,"Pathophysiology
mechanism
secondary to repeated corticosteroid injections about the shoulder
massive rotator cuff tear
proximal migration of the humeral head leads to compression/abrasion of undersurface of deltoid by greater tuberosity
iatrogenic injury
during open rotator cuff repair
trauma
sudden deltoid contracture
shoulder contusion
Associated conditions
rotator cuff tear",shoulder pain
https://www.orthobullets.com/anatomy/10094/abductor-digiti-minimi,,
https://www.orthobullets.com/knee-and-sports/3015/patellar-tendinitis,"Pathophysiology
mechanism
repetitive, forceful, eccentric contraction of the extensor mechanism
histology
degenerative
, rather than inflammatory
micro-tears of the tendinous tissue are commonly seen","insidious onset of anterior knee pain at
inferior borde
r of patella
initial phase
pain following activity
late phase
pain during activity
pain with prolonged flexion (""movie theater sign"")"
https://www.orthobullets.com/basic-science/9046/ochronosis,"Pathophysiology
excess homogentistic acid is deposited in the joints
acid polymerizes in joint and leads to early joint arthritis
Genetics
rare inborn defect in homogentisic acid oxidase enzyme system
Associated conditions
orthopaedic manifestations
ochronotic spondylitis
commonly occurs in fourth decade
progressive degenerative changes in spine
calcification
narrowing of disc spaces","may complain of
black urine
caused by polymerization of homogentistic acid"
https://www.orthobullets.com/knee-and-sports/3111/femoral-shaft-stress-fractures,"Mechanism
occurs through crack propagation in bone
repetitive loads that exceed the threshold of intrinsic bone healing
repetitive stress on normal bone is a
fatigue fracture
repetitive stress on abnormal bone is an
insufficiency fracture","often a history of
overuse
insidious onset
of pain
pain during activity is localized to the involved bone
pain improves with rest"
https://www.orthobullets.com/anatomy/10076/superior-gemellus,,
https://www.orthobullets.com/pediatrics/322139/pediatric-hip-trauma-radiographic-evaluation,,
https://www.orthobullets.com/anatomy/10099/flexor-digiti-minimi-brevis,,
https://www.orthobullets.com/anatomy/10034/extensor-carpi-ulnaris,,
https://www.orthobullets.com/hand/6068/ulnar-club-hand,"Associated conditions
medical
not associated with systemic conditions like radial club hand
orthopaedic conditions
PFFD
fibula deficiency
scoliosis
phocomelia
multiple hand abnormalities
almost all patients have absent ulnar sided digits","limited function
usually painless"
https://www.orthobullets.com/pediatrics/4017/traumatic-hip-dislocation--pediatric,"Pathophysiology
mechanism of injury
age <10
may have
low energy sports injury
, or trip and fall
age >10
mostly high energy (e.g. MVA)
Associated conditions
fractures
acetabular fractures
lower incidence of acetabular fractures compared with adults
due to cartilaginous acetabulum and ligamentous laxity
posterior wall fractures are most common
femoral head fracture
femoral neck fracture
proximal femoral physis
avascular necrosis of femoral head
increased rate if not reduced within 6 hours","pain, inability to bear weight"
https://www.orthobullets.com/anatomy/10029/anconeus,,
https://www.orthobullets.com/anatomy/10036/abductor-pollicis-longus,,
https://www.orthobullets.com/recon/5036/tha-rehabilitation,,
https://www.orthobullets.com/pathology/8055/malignant-peripheral-nerve-sheath-tumor,"Genetics
most cases associated with NF-1
4% incidence in these patients",
https://www.orthobullets.com/pediatrics/4093/facioscapulohumeral-muscular-dystrophy,"Genetics
inheritance pattern
autosomal dominant (majority)
up to 30% of mutations can be spontaneous
mutation
deletion of repeated elements of D4Z4 on chromosome 4q35
double homeobox 4 (DUX4) no longer supressed
believed to cause disease through gain-of-function mechanism
Associated Conditions
orthopaedic manifestations
scoliosis (rare)
camptocormia (bent spine syndrome)",slow muscular weakness over time
https://www.orthobullets.com/recon/12754/tka-aseptic-loosening,"Steps in the process include
particulate debris formation
macrophage activated osteolysis
prosthesis micromotion
particulate debris dissemination
Pathophysiology
factors affecting wear rate of polyethylene in TKA
sterilization method
manufacturing method (conventional vs. crosslinked)
presence of third-body debris
motion between modular tibial insert and metal tray (i.e., backside wear)
roughness of femoral component counterface
alignment and stability of the TKA
malalignment causes asymmetric loading causes early loosening
more frequent with varus rather than valgus malalignment
demand or
activity level of patient
Aseptic loosening can also occur due to disruption of the cement-implant or cement-bone interface
implant-cement interface is most common ""weak link"" compared to bone-cement interface
can be avoided by minimizing lipid contamination at cement interfaces and allowing cement to fully cure before stress testing","painless
early disease
pain
location
localized to the tissues around the loose components
aggrevating factors
weightbearing
often activity related"
https://www.orthobullets.com/anatomy/10130/posterior-approach-to-knee,,
https://www.orthobullets.com/knee-and-sports/3017/semimembranosus-tendinitis,,"pain in the posteromedial knee
may radiate into the posterior thigh or into the distal-medial calf
may be exacerbated with traversing down stairs or in deep knee flexion"
https://www.orthobullets.com/pediatrics/4081/congenital-curly-toe,"Mechanism
flexion and varus deformity of the interphalangeal joints
contracture of the flexor digitorum longus (FDL) or flexor digitorum brevis (FDB) is the most common cause",usually asymptomatic
https://www.orthobullets.com/pathology/8006/differential-groups,,
https://www.orthobullets.com/shoulder-and-elbow/3035/scapulothoracic-joint,,
https://www.orthobullets.com/pathology/8065/fibrosarcoma-of-soft-tissue,,"Presentation
usually and enlarging painless mass
usually symptoms develop after mass reaches ten cm"
https://www.orthobullets.com/recon/5030/tha-other-complications,,
https://www.orthobullets.com/pediatrics/4048/popliteal-cyst-in-children,"Pathoanatomy
popliteal cysts usually are located
between muscles of
semimembranosus
medial head of gastrocnemius
from herniated posterior knee joint capsule synovium",usually asymptomatic
https://www.orthobullets.com/basic-science/4113/hemophilia,"Two forms
Hemophilia A
decreased or absent
factor VIII
Hemophilia B
decreased or absent
factor IX
Pathophysiology
Factors VIII and IX required for the generation of thrombin in the intrinsic coagulation pathway
results in unstable clot formation and excessive bleeding
Genetics
inheritence pattern
congential hemophilia
X-linked recessive
disorder (
typically
affects males only
)
aquired hemophila
rare condition with autoimmune ethiology, with no genetic inheritence
Orthopaedic manifestations
hemophilic arthropathy
synovitis
cartilage destruction
joint deformity
pseudotumor
intramuscular hematoma
(pseudotumor)
may lead to nerve compression
iliacus hematoma
may compress femoral nerve and presentswith paresthesias in the L4 distribution
leg length discrepancy
due to epiphyseal overgrowth
fractures
due to generalized osteopenia
will heal in normal time
compartment syndrome","recurrent or severe bleeding
bleeding in unusual places (e.g. joints)
mucocutaneous bleeding (e.g. gums, nose, easy bruising)"
https://www.orthobullets.com/basic-science/9001/types-of-bone,,
https://www.orthobullets.com/hand/6065/tendon-transfer-principles,,
https://www.orthobullets.com/recon/5023/tka-other-complications,,
https://www.orthobullets.com/hand/6073/symphalangism,"Pathophysiology
failure of IP joint to differentiate during development
Genetics
inheritance pattern (hereditary type)
autosomal dominant
Associated conditions
syndactyly (nonhereditary type)
Apert's syndrome (nonhereditary type)
Poland's syndrome (nonhereditary type)
correctable hearing loss (hereditary type)",
https://www.orthobullets.com/anatomy/10134/extensor-digitorum-and-hallucis-brevis,,
https://www.orthobullets.com/pediatrics/4116/congenital-amputations,"Pathophysiology
due to failure of formation
Genetics
no clear genetic involvement
Risk factors
amniotic band constriction
Associated conditions
typically not associated with systemic conditions","usually painless
functional deficits"
https://www.orthobullets.com/pediatrics/4042/sacral-agenesis,"Pathophysiology
neurologic involvement
motor deficit corresponds to level
protective sensation is usually intact
important in that there is a lesser rate of decubiti ulcers
this differentiate from myelodysplasia
Associated conditions
caudal regression syndrome
gastrointestinal disorders (
imperforate anus
)
genitourinary disorders
cardiovascular disorders
lower extremity deformities
progressive kyphosis",clinical presentation is based on the severity of disease
https://www.orthobullets.com/anatomy/10103/radial-nerve,,
https://www.orthobullets.com/anatomy/10071/biceps-femoris-long-head,,
https://www.orthobullets.com/pathology/8058/leiomyosarcoma,,"bone pain
palpable mass
typical duration of symptoms prior to diagnosis is 6 months"
https://www.orthobullets.com/trauma/1061/flail-chest,,"pain
bruising along chest wall
respiratory difficulty"
https://www.orthobullets.com/knee-and-sports/3010/mcl-knee-injuries,"Pathophysiology
valgus stress
is the most common mechanism of injury
usually with the knee held in slight
flexion
and
external rotation
contact injury
more common than noncontact
direct blow to the lateral knee
with valgus force
more often result in high grade / complete ligament disruption than noncontact injury
rupture usually occurs at the
femoral insertion
of the MCL
proximal MCL tears
have greater healing rates
distal MCL tears have inferior healing and residual valgus laxity
noncontact injury
less common than contact but more common in
skiing
pivoting or cutting activities with valgus and external rotation force
more often result in low grade / incomplete ligament injury
Associated conditions
anterior cruciate ligament (ACL) tear
most common
associated injury
make up ~95% of injuries associated with nonisolated MCL injury
combined ACL-MCL is the most common multiligamentous knee injury
presence of hemarthrosis is highly suggestive
often associated with
high grade MCL injuries
grade III > grade II > grade I
meniscus tear
medial > lateral
up to 5% of isolated MCL injuries are associated with meniscus tears
Pellegrini-Stieda syndrome
calcification at the medial femoral insertion site
results from chronic MCL deficiency","medial joint line pain
difficulty ambulating due to pain or instability"
https://www.orthobullets.com/knee-and-sports/12736/posteromedial-corner-injury,"Pathophysiology
mechanism of injury
a valgus force to the affected knee, most commonly occurring during athletic activity
anteromedial rotatory instability (AMRI) results from an injury that includes both the medial collateral ligament (MCL) and the posterior oblique ligament (POL).
pathoanatomy
POL is the most commonly injured structure
.
may include sprains, partial tears, and complete tears and are best visualized on axial and coronal MR images.
3 major injury patterns reported
POL injury and associated injury to the capsular arm of the semimembranosus
POL injury and complete peripheral meniscal detachment, and
POL injury and disruption of the semimembranosus and peripheral meniscal detachment.
Associated conditions
high prevalence of associated knee injuries
(88%)
PMC injuries are most commonly found in association with other ligamentous knee injuries
almost all patients surgically treated for combined ACL and MCL injuries have POL tears or complete PMC ruptures","pain
medial knee pain
instability
subjective medial instability following a valgus mechanism of injury."
https://www.orthobullets.com/hand/12302/acute-subclavian-artery-thrombosis,"Pathophysiology
pathophysiology
limb pain occurs secondary to lack of blood flow to the extremity
pathoanatomy
unclear but may be secondary to nonocclusive proximal atherosclerotic plaque and/or cardiac embolization","common symptoms
arm pain
nausea
severity
paresthesias"
